Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
HSFEHQ08J2009,HSHQDC06D00019,P00048,0,DO Delivery Order,"$4,095,398.53 ",17-Feb-10,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00067,0,DO Delivery Order,"$639,407.00 ",23-Jul-10,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00078,0,DO Delivery Order,($980.86),29-Sep-10,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00079,0,DO Delivery Order,"$7,868,547.00 ",30-Sep-10,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00084,0,DO Delivery Order,"$424,663.42 ",20-Dec-10,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00085,0,DO Delivery Order,"$343,528.15 ",4-Jan-11,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00093,0,DO Delivery Order,$0.00 ,26-Apr-11,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7010,ADPE SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00296,0,DO Delivery Order,"$2,375,133.81 ",27-Apr-16,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00298,0,DO Delivery Order,"$2,434,236.10 ",18-May-16,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00310,0,DO Delivery Order,"$2,973,294.49 ",2-Sep-16,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ08J2009,HSHQDC06D00019,P00314,0,DO Delivery Order,"$1,044,846.32 ",23-Sep-16,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171826,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ12J0157,HSHQDC07D00026,0,0,DO Delivery Order,"$129,324.27 ",21-Dec-11,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,MC LEAN,VA,221023882,,,L7MZK1KZZ162,L7MZK1KZZ162,MA FEDERAL  INC.,M A FEDERAL INCORPORATED (2233),
HSFE3012J0007,HSHQDC07D00020,P00001,0,DO Delivery Order,$0.00 ,3-Nov-14,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,GAINESVILLE,GA,305077457,,,KNDAEKSMLLE4,KNDAEKSMLLE4,ALL POINTS LOGISTICS  INC.,ALL POINTS LOGISTICS INCORPORATED,
70FA3022F00000170,HSHQDC13D00017,0,0,DO Delivery Order,"$98,267.87 ",30-Mar-22,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,ROCKVILLE,MD,208521827,NONE,NONE OF THE ABOVE,JEANDJTZ8HJ3,JEANDJTZ8HJ3,FCN  INC.,"FCN, INC.",0WU14
70FA3019F00000132,HSFE3017A0002,P00002,0,BPA Call Blanket Purchase Agreement,"$134,008.41 ",11-Sep-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3018F00000145,HSFE3017A0002,0,0,BPA Call Blanket Purchase Agreement,"$454,194.75 ",19-Dec-17,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3014J0273,HSHQDC12D00018,0,0,DO Delivery Order,"$147,516.50 ",27-Aug-14,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7035,ADP SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,MILLINGTON,TN,380536200,,,LNL6A61J47V7,LNL6A61J47V7,UNISTAR-SPARCO COMPUTERS  INC.,"UNISTAR-SPARCO COMPUTERS, INC.",
HSFEHQ11J1654,HSHQDC07D00026,0,0,DO Delivery Order,"$55,920.20 ",22-Sep-11,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,MC LEAN,VA,221023882,,,L7MZK1KZZ162,L7MZK1KZZ162,MA FEDERAL  INC.,M A FEDERAL INCORPORATED (2233),
HSFEHQ11J1633,HSHQDC07D00020,0,0,DO Delivery Order,"$136,024.58 ",21-Sep-11,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,GAINESVILLE,GA,305077457,,,KNDAEKSMLLE4,KNDAEKSMLLE4,ALL POINTS LOGISTICS  INC.,ALL POINTS LOGISTICS INCORPORATED,
HSFEHQ09J0001,HSFEHQ09D0485,P00021,0,DO Delivery Order,"$18,000.00 ",10-Feb-12,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,S,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,541519,OTHER COMPUTER RELATED SERVICES,HERNDON,VA,201713514,,,QLLXZ8NNA7S7,E5K9VR2A1MW9,BAE SYSTEMS PLC,BAE SYSTEMS INFORMATION TECHNOLOGY INC.,
70FA3019F00000376,HSFE3017A0002,P00001,0,BPA Call Blanket Purchase Agreement,"$719,411.11 ",10-Jun-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3019F00000257,HSHQDC11A00040,0,0,BPA Call Blanket Purchase Agreement,"$89,584.03 ",26-Mar-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7050,INFORMATION TECHNOLOGY COMPONENTS,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,MC LEAN,VA,221023640,NONE,NONE OF THE ABOVE,K87WE4KQLBG4,K87WE4KQLBG4,ESCGOV  INC.,ESCGOV,3L9F0
70FA3019F00000132,HSFE3017A0002,0,0,BPA Call Blanket Purchase Agreement,"$711,923.90 ",13-May-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3020F00000475,HSHQDC13D00017,0,0,DO Delivery Order,"$82,551.07 ",26-Jun-20,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7050,INFORMATION TECHNOLOGY COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,ROCKVILLE,MD,208521827,NONE,NONE OF THE ABOVE,JEANDJTZ8HJ3,JEANDJTZ8HJ3,FCN  INC.,"FCN, INC.",0WU14
HSFEHQ05P0318,,0,0,PO Purchase Order,"$35,657.00 ",15-Apr-05,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,EMERGENCY PREPAREDNESS AND RESPONSE,S,H274,EQ TEST SVCS/OFFICE MACHINES,443120,COMPUTER AND SOFTWARE STORES,BETHESDA,MD,208171826,,,FU7PX76JHM17,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,
HSFEHQ07J0001,HSHQDC07D00026,0,0,DO Delivery Order,"$312,503.08 ",14-Sep-07,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,RESPONSE&IT BRANCH,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,MC LEAN,VA,221023882,,,L7MZK1KZZ162,L7MZK1KZZ162,MA FEDERAL  INC.,M A FEDERAL INCORPORATED (2233),
HSFE3012J0570,HSHQDC07D00020,0,0,DO Delivery Order,"$18,608.28 ",27-Sep-12,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,IT SECTION,P,7035,ADP SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,GAINESVILLE,GA,305077457,,,KNDAEKSMLLE4,KNDAEKSMLLE4,ALL POINTS LOGISTICS  INC.,ALL POINTS LOGISTICS INCORPORATED,
HSFE3017J0510,HSHQDC11A00040,0,0,BPA Call Blanket Purchase Agreement,"$399,761.63 ",22-Sep-17,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,MC LEAN,VA,221020284,,,K87WE4KQLBG4,K87WE4KQLBG4,ESCGOV  INC.,ESCGOV,3L9F0
HSFE3012J0570,HSHQDC07D00020,P00001,0,DO Delivery Order,$0.00 ,14-Jan-15,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7035,ADP SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,GAINESVILLE,GA,305077457,,,KNDAEKSMLLE4,KNDAEKSMLLE4,ALL POINTS LOGISTICS  INC.,ALL POINTS LOGISTICS INCORPORATED,
HSFEHQ08J1488,HSHQDC07D00024,0,0,DO Delivery Order,"$38,347.30 ",9-Sep-08,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,RESPONSE&IT BRANCH,S,D314,ADP ACQUISITION SUP SVCS,541519,OTHER COMPUTER RELATED SERVICES,CINCINNATI,OH,452022679,,,R98MW4ZKUUK3,R98MW4ZKUUK3,GOVERNMENT ACQUISITIONS  INC.,GOVERNMENT ACQUISITIONS INCORPORATED,
HSFEHQ08J1628,HSHQDC07D00023,0,0,DO Delivery Order,"$50,564.52 ",15-Sep-08,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,RESPONSE&IT BRANCH,S,D316,TELECOMMUNICATION NETWORK MGMT SVCS,541519,OTHER COMPUTER RELATED SERVICES,RESTON,VA,201911519,,,GQ25LMAH7TL1,JVECDKERKEJ3,EYAK CORPORATION,EG SOLUTIONS LIMITED LIABILITY COMPANY,
HSFE3017F0007,HSFE3017A0002,P00029,0,BPA Call Blanket Purchase Agreement,$0.00 ,9-Mar-20,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0007,HSFE3017A0002,P00028,0,BPA Call Blanket Purchase Agreement,$0.00 ,30-Jan-20,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3015J0283,HSHQDC13D00017,0,0,DO Delivery Order,"$129,562.77 ",12-Aug-15,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,ROCKVILLE,MD,208521827,,,JEANDJTZ8HJ3,JEANDJTZ8HJ3,FCN  INC.,"FCN, INC.",
HSFE3014J0001,HSHQDC11A00040,0,0,BPA Call Blanket Purchase Agreement,"$37,249.05 ",22-Nov-13,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7030,ADP SOFTWARE,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,MC LEAN,VA,221020284,,,K87WE4KQLBG4,K87WE4KQLBG4,ESCGOV  INC.,ESCGOV,3L9F0
70FA3124F00000071,GS35F144DA,P00001,0,DO Delivery Order,$0.00 ,8-Nov-24,21-Aug-24,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY DEVELOPMENT AND SUSTAINMENT,S,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,LEESBURG,VA,201754526,NONE,NONE OF THE ABOVE,CFAQK9L1C7W7,EVW1CGJBHBU3,NIYAMIT  INC.,"NIYAMIT, INC.",63UH9
HSFE3013J0274,HSHQDC12D00016,0,0,DO Delivery Order,"$147,175.00 ",4-Sep-13,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY BRANCH,P,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,JACKSONVILLE,FL,322025175,,,EKZFKMGJLMR5,EKZFKMGJLMR5,UNIVERSAL UNDERSTANDING INC,UNIVERSAL UNDERSTANDING INC,
70FA3018F00000456,HSFE3017A0002,P00003,0,BPA Call Blanket Purchase Agreement,$0.00 ,31-Jan-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0041,HSFE3017A0002,P00009,0,BPA Call Blanket Purchase Agreement,$0.00 ,28-Jun-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA4023F00000305,HSHQDC13D00017,0,0,DO Delivery Order,"$18,735.70 ",31-May-23,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,SUPPORT SERVICES SECTION(SS40),P,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,ROCKVILLE,MD,208521741,NONE,NONE OF THE ABOVE,JEANDJTZ8HJ3,QMSEC7DE98U6,FCN  INC.,FCN INC,0WU14
70FA3124F00000071,GS35F144DA,0,0,DO Delivery Order,"$3,990,974.80 ",27-Sep-24,21-Aug-24,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY DEVELOPMENT AND SUSTAINMENT,S,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,LEESBURG,VA,201754526,NONE,NONE OF THE ABOVE,CFAQK9L1C7W7,EVW1CGJBHBU3,NIYAMIT  INC.,"NIYAMIT, INC.",63UH9
HSFE3017F0007,HSFE3017A0002,P00021,0,BPA Call Blanket Purchase Agreement,"$278,218.80 ",28-Mar-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0041,HSFE3017A0002,P00012,0,BPA Call Blanket Purchase Agreement,$0.00 ,24-Oct-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3018F00000672,HSFE3017A0002,P00004,0,BPA Call Blanket Purchase Agreement,"$396,730.12 ",29-Aug-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3019F00000376,HSFE3017A0002,P00002,0,BPA Call Blanket Purchase Agreement,"$14,709.70 ",23-Apr-20,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0007,HSFE3017A0002,P00024,0,BPA Call Blanket Purchase Agreement,$0.00 ,30-Jul-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0007,HSFE3017A0002,P00025,0,BPA Call Blanket Purchase Agreement,"$359,667.51 ",18-Sep-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
HSFE3017F0011,HSFE3017A0002,P00003,0,BPA Call Blanket Purchase Agreement,$0.00 ,15-Nov-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,,,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3018F00000780,HSFE3017A0002,P00004,0,BPA Call Blanket Purchase Agreement,$0.00 ,9-Dec-19,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
70FA3023F00000382,HSHQDC13D00023,0,0,DO Delivery Order,$0.00 ,26-Jul-23,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,P,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,CINCINNATI,OH,452023579,NONE,NONE OF THE ABOVE,R98MW4ZKUUK3,R98MW4ZKUUK3,GOVERNMENT ACQUISITIONS  INC.,"GOVERNMENT ACQUISITIONS, INC.",0J658
70FA3019F00000373,HSFE3017A0002,P00002,0,BPA Call Blanket Purchase Agreement,$0.00 ,26-Jan-20,,7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,INFORMATION TECHNOLOGY COMMODITIES AND TELECOMMUNICATIONS,S,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,BETHESDA,MD,208171834,NONE,NONE OF THE ABOVE,VV9KH3L99VE3,J64CSQTQNRC1,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,3BXY7
